
score_id,score,created_at,updated_at,diff_id,lang_id,user_id,accuracy,typing_count
562,3074,2025-04-28 08:45:35.252314+00,2025-04-28 08:45:35.252326+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,327
563,2804,2025-04-28 08:47:16.287737+00,2025-04-28 08:47:16.287752+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.86,326
564,3743,2025-04-28 08:53:21.794977+00,2025-04-28 08:53:21.794993+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.95,394
565,3990,2025-04-28 08:57:19.679387+00,2025-04-28 08:57:19.679399+00,3,2,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.99,403
566,2706,2025-04-28 08:57:38.686643+00,2025-04-28 08:57:38.686659+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.89,304
567,7046,2025-04-28 09:00:04.95083+00,2025-04-28 09:00:04.950847+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,719
568,5936,2025-04-28 09:54:47.639984+00,2025-04-28 09:54:47.639997+00,3,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.97,612
569,3121,2025-04-30 00:09:28.996837+00,2025-04-30 00:09:28.996853+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,343
570,2967,2025-04-30 00:48:31.765838+00,2025-04-30 00:48:31.765851+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,326
571,4152,2025-04-30 00:49:08.69556+00,2025-04-30 00:49:08.695571+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.95,437
572,2860,2025-04-30 00:51:37.742859+00,2025-04-30 00:51:37.742868+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.88,325
573,4241,2025-04-30 00:52:52.315012+00,2025-04-30 00:52:52.315026+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.93,456
574,6674,2025-04-30 01:44:19.75756+00,2025-04-30 01:44:19.757571+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,681
575,7497,2025-04-30 01:49:27.032186+00,2025-04-30 01:49:27.032196+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,765
576,4626,2025-04-30 02:36:16.152476+00,2025-04-30 02:36:16.152488+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,514
577,4572,2025-04-30 02:42:44.134226+00,2025-04-30 02:42:44.13424+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,497
578,4743,2025-04-30 04:19:14.85197+00,2025-04-30 04:19:14.85198+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.93,510
579,4509,2025-04-30 04:22:38.949579+00,2025-04-30 04:22:38.949592+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,501
580,6888,2025-04-30 04:23:24.404421+00,2025-04-30 04:23:24.40443+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,725
581,4655,2025-04-30 04:25:47.472786+00,2025-04-30 04:25:47.472815+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,523
582,4605,2025-04-30 04:28:55.295234+00,2025-04-30 04:28:55.295247+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,506
583,3788,2025-04-30 04:36:38.056847+00,2025-04-30 04:36:38.056857+00,3,1,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,403
584,4887,2025-04-30 05:08:35.450095+00,2025-04-30 05:08:35.450106+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,537
585,4477,2025-04-30 05:12:35.626291+00,2025-04-30 05:12:35.626301+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,503
586,4830,2025-04-30 05:15:45.84149+00,2025-04-30 05:15:45.841505+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,525
587,2821,2025-04-30 05:47:52.626913+00,2025-04-30 05:47:52.626923+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.91,310
588,3450,2025-04-30 05:51:07.968658+00,2025-04-30 05:51:07.968669+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.93,371
589,4950,2025-04-30 06:25:29.059375+00,2025-04-30 06:25:29.059387+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,544
590,4929,2025-04-30 06:28:41.840128+00,2025-04-30 06:28:41.84014+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.93,530
591,5424,2025-04-30 06:31:51.928815+00,2025-04-30 06:31:51.928825+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.94,577
592,7207,2025-04-30 06:47:52.288025+00,2025-04-30 06:47:52.288038+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,743
593,5907,2025-04-30 06:51:48.77337+00,2025-04-30 06:51:48.77338+00,3,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.97,609
594,3230,2025-04-30 07:00:11.101851+00,2025-04-30 07:00:11.101863+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,355
595,3294,2025-04-30 07:03:49.621773+00,2025-04-30 07:03:49.621782+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,358
596,3942,2025-04-30 07:07:12.078575+00,2025-04-30 07:07:12.07859+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,415
597,4530,2025-04-30 07:10:20.882033+00,2025-04-30 07:10:20.882042+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.97,467
598,3669,2025-04-30 07:17:14.280193+00,2025-04-30 07:17:14.280204+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.83,442
599,3846,2025-04-30 07:22:18.148763+00,2025-04-30 07:22:18.148773+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.92,418
600,3942,2025-04-30 07:30:15.472226+00,2025-04-30 07:30:15.47224+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.9,438
601,6307,2025-04-30 07:52:01.108119+00,2025-04-30 07:52:01.108131+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.94,671
602,4608,2025-04-30 07:53:09.336016+00,2025-04-30 07:53:09.336031+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,485
603,3428,2025-04-30 07:56:08.841815+00,2025-04-30 07:56:08.84183+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.82,418
604,2958,2025-04-30 07:56:25.294655+00,2025-04-30 07:56:25.294664+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,325
605,2930,2025-04-30 08:16:54.900256+00,2025-04-30 08:16:54.900266+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,322
606,4778,2025-04-30 08:37:27.643079+00,2025-04-30 08:37:27.643091+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,525
607,3940,2025-04-30 08:41:48.627136+00,2025-04-30 08:41:48.627149+00,3,2,6bdcd97d-6502-462a-84f1-b5d3afefa313,1,394
608,2312,2025-04-30 08:44:41.661912+00,2025-04-30 08:44:41.661922+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.94,246
609,7291,2025-04-30 09:20:47.831176+00,2025-04-30 09:20:47.831186+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.93,784
610,7468,2025-04-30 09:24:40.810453+00,2025-04-30 09:24:40.810462+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,762
611,5747,2025-04-30 09:44:55.929383+00,2025-04-30 09:44:55.929405+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,618
612,2812,2025-04-30 10:37:12.178251+00,2025-04-30 10:37:12.178261+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.89,316
613,5664,2025-04-30 11:06:32.27271+00,2025-04-30 11:06:32.27272+00,3,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.96,590
614,2364,2025-04-30 11:19:50.473725+00,2025-04-30 11:19:50.473739+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.76,311
615,3755,2025-04-30 11:23:05.764847+00,2025-04-30 11:23:05.764857+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,447
616,6673,2025-05-01 00:01:18.673289+00,2025-05-01 00:01:18.673309+00,3,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.99,674
617,2898,2025-05-01 00:05:25.886976+00,2025-05-01 00:05:25.886985+00,3,1,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.86,337
618,2029,2025-05-01 00:17:24.191391+00,2025-05-01 00:17:24.191405+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.69,294
619,3980,2025-05-01 00:20:12.195488+00,2025-05-01 00:20:12.195518+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,419
620,3826,2025-05-01 00:20:36.350021+00,2025-05-01 00:20:36.350031+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,461
621,3706,2025-05-01 00:23:43.026062+00,2025-05-01 00:23:43.026076+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.85,436
622,2778,2025-05-01 00:24:11.702188+00,2025-05-01 00:24:11.702202+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.86,323
623,2583,2025-05-01 00:24:25.406639+00,2025-05-01 00:24:25.40665+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.82,315
624,6614,2025-05-01 01:00:19.710836+00,2025-05-01 01:00:19.710849+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,689
625,7362,2025-05-01 01:01:58.146401+00,2025-05-01 01:01:58.146416+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,759
626,7419,2025-05-01 01:15:54.442192+00,2025-05-01 01:15:54.442204+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,757
627,3754,2025-05-01 01:35:54.962325+00,2025-05-01 01:35:54.962339+00,3,1,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,387
628,2817,2025-05-01 01:43:48.361988+00,2025-05-01 01:43:48.362+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,313
629,2768,2025-05-01 01:48:41.475879+00,2025-05-01 01:48:41.475893+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,311
630,2568,2025-05-01 02:01:19.169302+00,2025-05-01 02:01:19.169316+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.81,317
631,2402,2025-05-01 02:09:11.936521+00,2025-05-01 02:09:11.936534+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.76,316
632,1029,2025-05-01 02:26:01.753872+00,2025-05-01 02:26:01.753886+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.62,166
633,7247,2025-05-01 02:28:12.651945+00,2025-05-01 02:28:12.651958+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.99,732
634,5042,2025-05-01 04:00:16.362552+00,2025-05-01 04:00:16.362566+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,548
635,3080,2025-05-01 04:13:57.227527+00,2025-05-01 04:13:57.227542+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.77,400
636,3577,2025-05-01 04:20:57.592686+00,2025-05-01 04:20:57.592696+00,2,1,7f773f81-a082-48e8-b3a0-f78f2c5e0bce,0.83,431
637,3520,2025-05-01 04:24:56.354475+00,2025-05-01 04:24:56.354486+00,3,1,7f773f81-a082-48e8-b3a0-f78f2c5e0bce,0.8,440
638,4474,2025-05-01 04:28:32.741347+00,2025-05-01 04:28:32.741361+00,3,1,7f773f81-a082-48e8-b3a0-f78f2c5e0bce,0.94,476
639,7003,2025-05-01 05:44:54.598243+00,2025-05-01 05:44:54.598253+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,722
640,2836,2025-05-01 06:14:25.298408+00,2025-05-01 06:14:25.298421+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,326
641,1688,2025-05-01 06:24:01.21369+00,2025-05-01 06:24:01.213703+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.63,268
642,3604,2025-05-01 06:26:57.554346+00,2025-05-01 06:26:57.554357+00,3,1,7f773f81-a082-48e8-b3a0-f78f2c5e0bce,0.85,424
643,4138,2025-05-01 06:28:43.013168+00,2025-05-01 06:28:43.013179+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.93,445
644,3489,2025-05-01 06:31:04.199877+00,2025-05-01 06:31:04.19989+00,2,1,7f773f81-a082-48e8-b3a0-f78f2c5e0bce,0.87,401
645,5041,2025-05-01 06:37:44.065336+00,2025-05-01 06:37:44.065348+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.93,542
646,3428,2025-05-01 06:56:44.444589+00,2025-05-01 06:56:44.444604+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.87,394
647,7351,2025-05-01 06:58:18.437209+00,2025-05-01 06:58:18.437219+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,782
648,5202,2025-05-01 06:59:52.725261+00,2025-05-01 06:59:52.725275+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.9,578
649,7085,2025-05-01 07:27:15.64073+00,2025-05-01 07:27:15.640743+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,723
650,2378,2025-05-01 07:28:06.687428+00,2025-05-01 07:28:06.687442+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.94,253
651,2641,2025-05-01 07:32:12.113261+00,2025-05-01 07:32:12.113277+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.95,278
652,4371,2025-05-01 08:03:12.22957+00,2025-05-01 08:03:12.229581+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,446
653,3134,2025-05-01 08:10:25.655059+00,2025-05-01 08:10:25.655072+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,337
654,2520,2025-05-01 08:12:33.906195+00,2025-05-01 08:12:33.906209+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.86,293
655,3782,2025-05-01 08:16:41.922584+00,2025-05-01 08:16:41.922599+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.96,394
656,3105,2025-05-01 08:44:57.664946+00,2025-05-01 08:44:57.664958+00,2,1,c01fdcec-4897-4e47-9d6d-eb2099c21db7,0.86,361
657,2427,2025-05-01 08:45:46.115402+00,2025-05-01 08:45:46.115415+00,2,1,a3d72066-11b2-4d49-bdeb-6a4fc033df61,0.82,296
658,2700,2025-05-01 08:45:52.558137+00,2025-05-01 08:45:52.558148+00,2,1,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.86,314
659,4241,2025-05-01 08:50:17.812649+00,2025-05-01 08:50:17.812661+00,2,2,a3d72066-11b2-4d49-bdeb-6a4fc033df61,0.92,461
660,3987,2025-05-01 08:50:35.921279+00,2025-05-01 08:50:35.921291+00,2,2,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.89,448
661,3262,2025-05-01 08:52:03.148271+00,2025-05-01 08:52:03.148282+00,3,1,c01fdcec-4897-4e47-9d6d-eb2099c21db7,0.87,375
662,2892,2025-05-01 08:54:07.249644+00,2025-05-01 08:54:07.249655+00,2,1,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.93,311
663,7552,2025-05-01 09:45:00.292474+00,2025-05-01 09:45:00.292483+00,3,2,d4347a20-ea9c-432a-b15d-274cb1a7bdc5,0.95,795
664,3851,2025-05-01 10:32:03.177399+00,2025-05-01 10:32:03.177413+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,464
665,2196,2025-05-01 10:35:46.614246+00,2025-05-01 10:35:46.614259+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.72,305
666,6184,2025-05-02 00:21:30.235955+00,2025-05-02 00:21:30.235969+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.95,651
667,2939,2025-05-02 00:23:15.558656+00,2025-05-02 00:23:15.558664+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,323
668,2015,2025-05-02 00:24:57.420823+00,2025-05-02 00:24:57.420837+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.69,292
669,3819,2025-05-02 00:47:20.0715+00,2025-05-02 00:47:20.071514+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.88,434
670,2594,2025-05-02 00:48:37.840406+00,2025-05-02 00:48:37.840417+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.92,282
671,3664,2025-05-02 00:50:58.671636+00,2025-05-02 00:50:58.671646+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.85,431
672,4047,2025-05-02 00:51:07.048315+00,2025-05-02 00:51:07.048327+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,426
673,3257,2025-05-02 00:52:29.521923+00,2025-05-02 00:52:29.521932+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,354
674,7130,2025-05-02 00:53:45.079511+00,2025-05-02 00:53:45.079523+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,735
675,2992,2025-05-02 00:54:29.183842+00,2025-05-02 00:54:29.183855+00,3,1,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.95,315
676,3330,2025-05-02 00:55:12.271739+00,2025-05-02 00:55:12.271751+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,362
677,6233,2025-05-02 00:58:02.561069+00,2025-05-02 00:58:02.561081+00,3,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.98,636
678,3160,2025-05-02 00:58:59.148447+00,2025-05-02 00:58:59.148457+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.89,355
679,7134,2025-05-02 01:00:29.616139+00,2025-05-02 01:00:29.616148+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,751
680,2938,2025-05-02 02:24:38.132041+00,2025-05-02 02:24:38.132054+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,354
681,7168,2025-05-02 04:01:20.179132+00,2025-05-02 04:01:20.179143+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,739
682,4436,2025-05-02 04:09:12.710197+00,2025-05-02 04:09:12.710208+00,1,1,6a78fb78-70dc-45cf-a2a5-c9b8b8c91063,0.93,477
683,4266,2025-05-02 05:45:45.527318+00,2025-05-02 05:45:45.527332+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.95,449
684,4752,2025-05-02 05:47:46.911551+00,2025-05-02 05:47:46.911561+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,528
685,3009,2025-05-02 06:26:00.401995+00,2025-05-02 06:26:00.402008+00,2,1,488c5963-9456-45f4-bc45-3d8118e79703,0.82,367
686,3275,2025-05-02 06:56:20.943093+00,2025-05-02 06:56:20.943104+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.89,368
687,4204,2025-05-02 07:00:47.238806+00,2025-05-02 07:00:47.238831+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,429
688,3619,2025-05-02 07:01:32.679375+00,2025-05-02 07:01:32.679383+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,385
689,4831,2025-05-02 07:03:18.422374+00,2025-05-02 07:03:18.422383+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.99,488
690,2570,2025-05-02 07:04:40.960044+00,2025-05-02 07:04:40.960055+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.88,292
691,4540,2025-05-02 07:04:59.605863+00,2025-05-02 07:04:59.605878+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.97,468
692,3568,2025-05-02 09:06:11.631945+00,2025-05-02 09:06:11.631956+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.8,446
693,7781,2025-05-02 09:19:07.075005+00,2025-05-02 09:19:07.075016+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.99,786
694,5966,2025-05-02 09:21:00.141308+00,2025-05-02 09:21:00.141318+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.95,628
695,4948,2025-05-02 09:22:22.808764+00,2025-05-02 09:22:22.808775+00,3,1,edad0f71-443d-4bfc-b366-c20a4a602029,0.93,532
696,6308,2025-05-02 09:24:21.121801+00,2025-05-02 09:24:21.121814+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.95,664
697,4287,2025-05-02 09:24:21.768515+00,2025-05-02 09:24:21.768526+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,461
698,2643,2025-05-02 09:24:23.914613+00,2025-05-02 09:24:23.914627+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.89,297
699,5069,2025-05-02 09:26:45.143402+00,2025-05-02 09:26:45.143412+00,3,1,edad0f71-443d-4bfc-b366-c20a4a602029,0.96,528
700,4346,2025-05-02 09:26:51.295435+00,2025-05-02 09:26:51.295447+00,3,2,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.99,439
701,3785,2025-05-02 09:26:59.26126+00,2025-05-02 09:26:59.26127+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.93,407
702,3919,2025-05-02 09:28:27.458411+00,2025-05-02 09:28:27.458421+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,426
703,4766,2025-05-02 09:30:19.494118+00,2025-05-02 09:30:19.494127+00,3,1,edad0f71-443d-4bfc-b366-c20a4a602029,0.94,507
704,5434,2025-05-02 09:30:23.458944+00,2025-05-02 09:30:23.458956+00,3,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.96,566
705,2179,2025-05-02 09:30:24.692689+00,2025-05-02 09:30:24.692701+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.77,283
706,4860,2025-05-02 09:33:28.556889+00,2025-05-02 09:33:28.5569+00,3,1,edad0f71-443d-4bfc-b366-c20a4a602029,0.97,501
707,3987,2025-05-02 09:36:17.497672+00,2025-05-02 09:36:17.497682+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,443
708,2329,2025-05-02 09:37:40.073379+00,2025-05-02 09:37:40.073393+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.73,319
709,4023,2025-05-02 09:39:25.022393+00,2025-05-02 09:39:25.022405+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,447
710,4158,2025-05-02 09:40:53.983077+00,2025-05-02 09:40:53.983087+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.84,495
711,3292,2025-05-02 09:41:01.581083+00,2025-05-02 09:41:01.581097+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.78,422
712,5248,2025-05-02 09:47:28.770385+00,2025-05-02 09:47:28.770397+00,3,1,edad0f71-443d-4bfc-b366-c20a4a602029,0.97,541
713,4905,2025-05-02 11:05:56.600761+00,2025-05-02 11:05:56.600772+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,545
714,4969,2025-05-02 11:09:04.520899+00,2025-05-02 11:09:04.520912+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,546
715,7115,2025-05-05 05:35:28.759846+00,2025-05-05 05:35:28.759878+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,726
716,2530,2025-05-07 00:15:19.971135+00,2025-05-07 00:15:19.971155+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.93,272
717,2612,2025-05-07 01:51:27.882302+00,2025-05-07 01:51:27.882312+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.84,311
718,2542,2025-05-07 01:56:07.276148+00,2025-05-07 01:56:07.276162+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.82,310
719,3212,2025-05-07 02:01:40.365294+00,2025-05-07 02:01:40.365305+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,353
720,7861,2025-05-07 02:13:31.817239+00,2025-05-07 02:13:31.817248+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.99,794
721,3931,2025-05-07 05:21:39.523795+00,2025-05-07 05:21:39.52381+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,432
722,4637,2025-05-07 05:44:28.305622+00,2025-05-07 05:44:28.305636+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,521
723,4650,2025-05-07 05:48:55.45787+00,2025-05-07 05:48:55.45788+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,511
724,4214,2025-05-07 06:13:48.68582+00,2025-05-07 06:13:48.685834+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,458
725,2718,2025-05-07 06:14:50.987532+00,2025-05-07 06:14:50.987542+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,316
726,5871,2025-05-07 06:16:58.824167+00,2025-05-07 06:16:58.824181+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.95,618
727,2706,2025-05-07 06:18:19.717154+00,2025-05-07 06:18:19.717166+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.82,330
728,2535,2025-05-07 06:26:50.382751+00,2025-05-07 06:26:50.38278+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,313
729,4155,2025-05-07 06:30:25.531206+00,2025-05-07 06:30:25.531217+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.94,442
730,560,2025-05-07 06:38:49.585428+00,2025-05-07 06:38:49.585443+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,59
731,3995,2025-05-07 06:54:11.421365+00,2025-05-07 06:54:11.42138+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.88,454
732,4035,2025-05-07 07:07:36.445792+00,2025-05-07 07:07:36.445801+00,3,2,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.97,416
733,3970,2025-05-07 07:27:19.816159+00,2025-05-07 07:27:19.816173+00,3,1,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.99,401
734,3925,2025-05-07 07:43:04.245821+00,2025-05-07 07:43:04.245831+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,441
735,6341,2025-05-07 07:47:31.921555+00,2025-05-07 07:47:31.92157+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.98,647
736,3344,2025-05-07 07:57:11.501837+00,2025-05-07 07:57:11.501852+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,352
737,3952,2025-05-07 08:00:46.440222+00,2025-05-07 08:00:46.440237+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,416
738,4132,2025-05-07 08:04:34.035812+00,2025-05-07 08:04:34.035822+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.97,426
